header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
120040,1756792692.2843804,world,-0.10066001862287521,-0.26621532440185547,1.179404616355896,-0.00010243058204650879,0.0037113879807293415,0.0006767773302271962,0.999992847442627
120041,1756792692.287264,world,-0.10066331177949905,-0.26621192693710327,1.1793991327285767,-9.173154830932617e-05,0.0036943196319043636,0.0007406739750877023,0.9999929070472717
120042,1756792692.289946,world,-0.1006646603345871,-0.2661951780319214,1.1793755292892456,9.447336196899414e-06,0.0037357378751039505,0.0006395849632099271,0.999992847442627
120043,1756792692.2928016,world,-0.10066648572683334,-0.2661910355091095,1.1793928146362305,9.894371032714844e-06,0.0037369891069829464,0.000716832117177546,0.9999927282333374
120044,1756792692.2955887,world,-0.10067662596702576,-0.26619410514831543,1.1793549060821533,0.00015464425086975098,0.003773230593651533,0.000578549224883318,0.9999927282333374
120045,1756792692.2984278,world,-0.10067255795001984,-0.2661900520324707,1.1793476343154907,0.0001697838306427002,0.003739229403436184,0.0006281407549977303,0.999992847442627
120046,1756792692.3011088,world,-0.1006678119301796,-0.2661488950252533,1.1793270111083984,0.0002828836441040039,0.0037590963765978813,0.0006567473756149411,0.9999927282333374
120047,1756792692.30399,world,-0.10069258511066437,-0.2662038803100586,1.1793012619018555,0.00032278895378112793,0.0037852562963962555,0.0005489889299497008,0.9999926090240479
120048,1756792692.3068063,world,-0.10066269338130951,-0.26613256335258484,1.1793200969696045,0.0003311336040496826,0.003746533300727606,0.0006758249364793301,0.9999926090240479
120049,1756792692.309641,world,-0.1006813794374466,-0.2661576271057129,1.1792865991592407,0.00037610530853271484,0.0037848190404474735,0.0005547109758481383,0.9999926090240479
120050,1756792692.3124044,world,-0.10066734999418259,-0.26613327860832214,1.179309368133545,0.00036257505416870117,0.0037645159754902124,0.000715877627953887,0.9999925494194031
120051,1756792692.3151867,world,-0.10068057477474213,-0.2661372423171997,1.179268479347229,0.00044402480125427246,0.0038268358912318945,0.0005833178292959929,0.9999923706054688
120052,1756792692.317767,world,-0.10066953301429749,-0.26614630222320557,1.1792670488357544,0.00039070844650268555,0.0037673385813832283,0.0006920356536284089,0.9999926686286926
120053,1756792692.3205972,world,-0.10068394988775253,-0.26613181829452515,1.1792445182800293,0.0005415380001068115,0.003836063202470541,0.0005871363682672381,0.9999923706054688
120054,1756792692.323331,world,-0.10068956017494202,-0.26617172360420227,1.1792229413986206,0.0004411637783050537,0.003801003098487854,0.0006090691313147545,0.9999924898147583
120055,1756792692.326375,world,-0.1006745845079422,-0.26610350608825684,1.1792452335357666,0.000511854887008667,0.0038616573438048363,0.000638627796433866,0.9999921321868896
120056,1756792692.3288577,world,-0.10070019960403442,-0.2661598324775696,1.1791969537734985,0.0004831254482269287,0.0038825329393148422,0.000558520550839603,0.9999921321868896
120057,1756792692.3316503,world,-0.10067689418792725,-0.26609718799591064,1.1792221069335938,0.0005262494087219238,0.003894909517839551,0.000678682466968894,0.9999920725822449
120058,1756792692.3345964,world,-0.10072729736566544,-0.26617950201034546,1.1791473627090454,0.0005573630332946777,0.003932247869670391,0.0005280046025291085,0.9999919533729553
120059,1756792692.3371873,world,-0.10068163275718689,-0.2661148011684418,1.1791893243789673,0.00054892897605896,0.0038789547979831696,0.0007301775040104985,0.9999920129776001
120060,1756792692.3402715,world,-0.10070735961198807,-0.2661219537258148,1.1791489124298096,0.0005920231342315674,0.003969468176364899,0.000608110218308866,0.999991774559021
120061,1756792692.3428319,world,-0.10069656372070312,-0.2661028206348419,1.1791679859161377,0.0005464851856231689,0.003940857946872711,0.0006863196613267064,0.9999918937683105
120062,1756792692.3456745,world,-0.10069940984249115,-0.26607176661491394,1.1791508197784424,0.0006329715251922607,0.003999783657491207,0.0006367170717567205,0.9999915361404419
120063,1756792692.3483808,world,-0.10072033107280731,-0.266160786151886,1.1791102886199951,0.0005823075771331787,0.00396387604996562,0.00057473115157336,0.999991774559021
120064,1756792692.3512664,world,-0.10069765895605087,-0.2660772204399109,1.1791222095489502,0.0007017552852630615,0.003990589175373316,0.0006109751993790269,0.9999915361404419
120065,1756792692.3539956,world,-0.10073374956846237,-0.266155868768692,1.179067850112915,0.0006470680236816406,0.003983651287853718,0.0005604370962828398,0.9999916553497314
120066,1756792692.356959,world,-0.10068067163228989,-0.26605284214019775,1.1791102886199951,0.0006894469261169434,0.003966120071709156,0.0006948919035494328,0.9999917149543762
120067,1756792692.3596344,world,-0.10073360055685043,-0.2661115229129791,1.1790529489517212,0.0006582736968994141,0.00400953833013773,0.0005585264880210161,0.9999916553497314
120068,1756792692.3623207,world,-0.10068918019533157,-0.26606738567352295,1.1790961027145386,0.0006369650363922119,0.003955516964197159,0.0006453113164752722,0.999991774559021
120069,1756792692.365107,world,-0.10072742402553558,-0.26608675718307495,1.1790416240692139,0.0006973445415496826,0.004034747369587421,0.000572824152186513,0.9999914169311523
120070,1756792692.3679793,world,-0.10071916878223419,-0.26611095666885376,1.1790406703948975,0.0006335973739624023,0.003985326737165451,0.0006500761955976486,0.9999916553497314
120071,1756792692.370693,world,-0.10072549432516098,-0.26608359813690186,1.1790186166763306,0.0007298290729522705,0.00404796889051795,0.0005833185277879238,0.9999914169311523
120072,1756792692.3732066,world,-0.10073506832122803,-0.26613670587539673,1.1789931058883667,0.000600665807723999,0.003990900702774525,0.0006300562527030706,0.9999916553497314
120073,1756792692.376132,world,-0.1007130891084671,-0.26606762409210205,1.179015874862671,0.0006688535213470459,0.004044023342430592,0.0005880870157852769,0.9999914169311523
120074,1756792692.3789074,world,-0.10072764754295349,-0.2661169469356537,1.1789673566818237,0.0005565285682678223,0.0040405732579529285,0.0006367283640429378,0.9999914765357971
120075,1756792692.3816452,world,-0.10070569813251495,-0.26605817675590515,1.1790019273757935,0.0005829930305480957,0.004025267902761698,0.0006348133319988847,0.9999914765357971
120076,1756792692.3843873,world,-0.10073181986808777,-0.26607561111450195,1.1789560317993164,0.0005750954151153564,0.004065416753292084,0.0006214658496901393,0.9999914169311523
120077,1756792692.3873627,world,-0.10070669651031494,-0.266085147857666,1.1789634227752686,0.0005300641059875488,0.003979048691689968,0.000669146073050797,0.9999917149543762
120078,1756792692.3900855,world,-0.1007375419139862,-0.26608479022979736,1.1789374351501465,0.0005627870559692383,0.004087658599019051,0.0006138252792879939,0.9999912977218628
120079,1756792692.3929534,world,-0.10071288049221039,-0.26609158515930176,1.178942322731018,0.0004418790340423584,0.004016387742012739,0.0007034805603325367,0.9999915361404419
120080,1756792692.3957124,world,-0.10071645677089691,-0.26605331897735596,1.1789380311965942,0.0005312860012054443,0.004078769590705633,0.0006367247551679611,0.9999912977218628
