header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
81626,1756139495.5872893,world,-0.08576647937297821,0.1424715369939804,1.1814903020858765,-0.0101165771484375,0.015294857323169708,0.1294463574886322,0.9914168119430542
81627,1756139495.5900736,world,-0.08592580258846283,0.14224091172218323,1.182009220123291,-0.010020792484283447,0.015306871384382248,0.12945827841758728,0.9914161562919617
81628,1756139495.5936286,world,-0.08608772605657578,0.14203953742980957,1.1825039386749268,-0.00986906886100769,0.015371579676866531,0.12942278385162354,0.9914212226867676
81629,1756139495.5955455,world,-0.08623887598514557,0.14183375239372253,1.1829699277877808,-0.009810864925384521,0.015321999788284302,0.1294550746679306,0.9914183020591736
81630,1756139495.5984633,world,-0.08640068769454956,0.14158585667610168,1.1834887266159058,-0.009809225797653198,0.01531936228275299,0.12958912551403046,0.991400957107544
81631,1756139495.601012,world,-0.08656642585992813,0.14136835932731628,1.1839698553085327,-0.00978347659111023,0.015282124280929565,0.12964308261871338,0.9913946390151978
81632,1756139495.6039045,world,-0.08672976493835449,0.1411961317062378,1.1844621896743774,-0.009640336036682129,0.015315212309360504,0.1296200454235077,0.9913985729217529
81633,1756139495.606745,world,-0.08683624863624573,0.14097172021865845,1.1849420070648193,-0.009575605392456055,0.01511196419596672,0.1296178251504898,0.9914026260375977
81634,1756139495.6093855,world,-0.08699538558721542,0.14078018069267273,1.1854376792907715,-0.009412944316864014,0.01509244367480278,0.12966343760490417,0.9913985133171082
81635,1756139495.6123533,world,-0.08715010434389114,0.14054077863693237,1.1859238147735596,-0.00930720567703247,0.014981754124164581,0.12967628240585327,0.9913994669914246
