t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
24.8,-0.9297764858882509,-0.36812455268467914,1.0,0.3418607358966681,-0.17282859386828675,-0.0038942366799739267,-0.9237133480221987,-0.69389843419213,1.7525873865282378,0.0,-0.606854628711415,0.20917503714971833,1.465538499081237e-07,3.3035493949747483,1.3079677339172737,0.0,0.37071478779461264,1.0755106726430819,-4.242786677544075e-12,1.723619001905635,1.875719192455116,1.9281461848585655,1.7760459943071258,2.4654610944041977,-6.227043906014205,0.0,-11.73770123322919,-4.647284677135008,0.0
24.82,-0.9429905358928633,-0.33281954452299006,1.0,0.3408198479501108,-0.17285541373830346,0.0024277312801846,-0.9240979078568756,-0.627350061626716,1.777495283979433,0.0,-0.5990605991341816,0.2305496369983206,1.4655385166886803e-07,3.3504996755641736,1.182527006901357,0.0,0.4085963646325741,1.0616975424596857,-2.593238124237729e-12,1.721917105580503,1.872063824364409,1.9298480811833163,1.7797013623982136,2.2290108945316978,-6.315543099964436,0.0,-11.904518283766787,-4.201586550619437,0.0
24.84,-0.9548645447466433,-0.2970415815770338,1.0,0.33977852741255876,-0.17265105707258696,0.008746452396667811,-0.9244812947656346,-0.5599101902958616,1.79987726336965,0.0,-0.5905139824822009,0.25163460224712836,1.4655383532430344e-07,3.3926887127792362,1.0554058443021253,0.0,0.445964630602691,1.0465506242456235,-3.940771320376513e-12,1.7203458188821847,1.8683504397719939,1.931419367881946,1.7834147469903177,1.9893931482091738,-6.395067561590556,0.0,-12.05441836242197,-3.7499177397094865,0.0
24.86,-0.9653816388332735,-0.2608415062898981,1.0,0.33873677560572485,-0.17221579717739377,0.015053476022621227,-0.9248635082618559,-0.49167465594698384,1.8197015186814522,0.0,-0.5812255156882239,0.27240344430335234,1.4655384057704612e-07,3.430056553689504,0.9267848922476001,0.0,0.4827726406588795,1.0300889467839858,5.7587615232002065e-12,1.7189071157871063,1.8645837037340773,1.9328580709747853,1.7871814830304724,1.746948365365841,-6.465504282281082,0.0,-12.187188452980557,-3.2929200905004143,0.0
24.88,-0.9745268727865763,-0.22427076094938467,1.0,0.33769459385186923,-0.17155021616856583,0.02134036715539793,-0.9252445478604088,-0.42274042500814774,1.8369398785632858,0.0,-0.5712068676548551,0.2928300717127591,1.4655382906542114e-07,3.4625500965483273,0.7968469281486142,0.0,0.5189741537487635,1.0123331905032285,3.5344990823027445e-12,1.7176028037071214,1.8607683483116897,1.9341623830552837,1.790996838452347,1.5020210733043682,-6.526753167601712,0.0,-12.302639881878871,-2.8312430216580355,0.0
24.900000000000002,-0.9822872507286889,-0.18738131458572346,1.0,0.33665198347379716,-0.17065520419300986,0.027598717717512912,-0.9256244130776529,-0.35320545679350407,1.8515678463624985,0.0,-0.5604706245965149,0.3128888229383766,1.4655388254347645e-07,3.4901231662533,0.6657766009621797,0.0,0.5545236907021023,0.9933056615680502,4.234460004859386e-12,1.716434521219583,1.8569091666539417,1.9353306655426605,1.7948560201102568,1.2549593271088602,-6.578727179534949,0.0,-12.400608586319098,-2.365542601559511,0.0
24.92,-0.9886517447379138,-0.1502255891207582,1.0,0.3356089457948589,-0.16953195823821693,0.03382015780158831,-0.9260031034314381,-0.28316856429778364,1.863564634936417,0.0,-0.5490302742267379,0.3325544985981745,1.4655384204462218e-07,3.5127365799635952,0.5337601687952916,0.0,0.5893765912876825,0.9730302639164468,-7.9432987964978e-13,1.7154037360171885,1.8530110069791326,1.936361450746215,1.7987541797839053,1.0061142150396818,-6.621352460165859,0.0,-12.48095534741146,-1.8964806159845553,0.0
24.94,-0.9936113105200088,-0.1128563848734781,1.0,0.33456548213894605,-0.16818198053141212,0.03999636686426128,-0.9263806184411059,-0.21272927377753262,1.872913196192032,0.0,-0.5369001888138921,0.35180239312242656,1.4655388986747897e-07,3.53035820278096,0.400985234221793,0.0,0.6234890706518836,0.9515324690369142,-3.7789216200678766e-12,1.7145117430496053,1.8490787664514827,1.9372534437144877,1.8026864203108663,0.7558393596175005,-6.654568436638278,0.0,-12.543565988011997,-1.424723627681012,0.0
24.96,-0.997158900260614,-0.07532680552793146,1.0,0.33352159383049185,-0.16660707653048024,0.046119084854055296,-0.9267569576274891,-0.1419876833189619,1.8796002453122533,0.0,-0.5240956071264115,0.37060832579133646,1.465538740641481e-07,3.542962993415129,0.2676404776890508,0.0,0.6568182739516204,0.9288392841899196,-3.974078011115267e-12,1.7137596629101621,1.8451173850682003,1.9380055238539768,1.8066478016941034,0.504490415106711,-6.678327907232083,0.0,-12.588351534974406,-0.9509420291434251,0.0
24.98,-0.9992894726405892,-0.037690182669935623,1.0,0.33247728219446787,-0.1648093525093478,0.052180123258367066,-0.9271321205129134,-0.07104432059299626,1.883616279634376,0.0,-0.510632615287409,0.38894867111201387,1.465538440777181e-07,3.550533039768896,0.13391538939254105,0.0,0.6893223304214158,0.9049792183444649,-5.5072266191835695e-12,1.7131484404210988,1.8411318394279739,1.9386167463433934,1.8106333473339764,0.25242456211093406,-6.69259710843948,0.0,-12.615248345585856,-0.47580908994799853,0.0
25.0,-1.0,1.0781224696952827e-14,1.0,0.331432548351147,-0.16279121275392602,0.05817137601874611,-0.9275061066945363,2.032212978278861e-14,1.884955592153867,0.0,-0.4965285128147946,0.40680071279094393,-1.6214829877403414e-07,3.5530575843921355,-7.681238039655935e-14,0.0,0.7206559768095089,0.8802451894598828,-7.460609311917693e-05,1.71269040506634,1.8371586454043942,1.9390919984875967,1.8145893245681033,-2.89952383213957e-13,-6.697355762944662,0.0,-12.624218198006448,9.78168536898818e-13,0.0
25.02,-0.9992894726431152,0.0376901826029651,1.0,0.33038735604376024,-0.16055529614060182,0.06408497367887388,-0.9278789296002983,0.07104431983629232,1.8836162629233921,0.0,-0.4818352088067311,0.42417464518777426,-2.1813945958355785e-06,3.5505328509712073,-0.1339187218746881,0.0,0.7483805758695228,0.8572721273034156,-0.00010039181595079133,1.712357521580352,1.833570792501772,1.9394308250089518,1.8181712194032464,-0.25246220716187634,-6.69309447439544,0.0,-12.620866117782555,0.42659733259346,0.0
25.04,-0.9971589004208659,0.07532680340655414,1.0,0.3293415744223263,-0.15810423262844267,0.06991369129890854,-0.9282506422033628,0.14198765935312885,1.8795999812940327,0.0,-0.4665940465008562,0.4410884985762537,-4.129772259350503e-06,3.5429600104482715,-0.26766669928351106,0.0,0.7757253793593766,0.834002050632715,-9.434322278140811e-05,1.7120687664906624,1.8299924235742377,1.9397180726914505,1.8217508725819753,-0.5047867645219003,-6.680270774782057,0.0,-12.610328651046883,0.8563553845592743,0.0
25.060000000000002,-0.9936113123286058,0.11285636895020933,1.0,0.3282950656118411,-0.1554407332304588,0.07565044302497526,-0.9286213107708757,0.2127290937746315,1.8729118790729498,0.0,-0.4508065399178191,0.4575307317296467,-5.95180309961342e-06,3.5303433043512213,-0.4010720079412604,0.0,0.8030142911429727,0.8100927101508892,-8.776333399306696e-05,1.711828913740252,1.82637269096137,1.9399559290606883,1.8253716456854208,-0.7568221660152433,-6.658814952116437,0.0,-12.591810134028595,1.2899056975201253,0.0
25.080000000000002,-0.9886517548014712,0.15022552289132435,1.0,0.3272477043950472,-0.15256765367255012,0.08128812002609914,-0.9289910077948265,0.2831678145483549,1.8635605413006435,0.0,-0.43447388204910187,0.473487633735559,-7.637189815898685e-06,3.5126901695995234,-0.5339612104290785,0.0,0.8302375755577462,0.7854517069668998,-8.068496462759756e-05,1.711644974508081,1.82270553130041,1.940136963446306,1.8290391674395328,-1.0084000815447305,-6.6286457820632565,0.0,-12.564425794709354,1.727766729873089,0.0
25.1,-0.982287288727809,0.18738111538725039,1.0,0.3261993787551264,-0.14948801238913587,0.08681958682813398,-0.9293598112651026,0.35320319673298056,1.851558038662636,0.0,-0.41759757829135186,0.48894365776929916,-9.176291050048274e-06,3.4900115920116885,-0.6661591490416098,0.0,0.8573737728670705,0.7599880447966834,-7.314089428868409e-05,1.7115246118183325,1.818985731243506,1.9402529371588915,1.8327580603978917,-1.2593336942224127,-6.589672860258924,0.0,-12.52721375928471,2.170336962953567,0.0
25.12,-0.974526985042035,0.2242702731636119,1.0,0.32514999037632947,-0.14620500904512504,0.09223768002601414,-0.9297278039683476,0.4227348737722772,1.8369199635694946,0.0,-0.40017967824049533,0.5038814595185717,-1.0560118236855806e-05,3.462322490643531,-0.7974887865895093,0.0,0.8843899831017465,0.7336131607787788,-6.516363889926685e-05,1.711476051818379,1.8152089845675967,1.9402949006735655,1.8365318923987017,-1.5094162814754999,-6.541799062176402,0.0,-12.479147421257911,2.6178890420649434,0.0
25.14,-0.9653819187433361,0.260840470332797,1.0,0.3240994551027914,-0.14272204335814218,0.09753520939229002,-0.9300950728127488,0.4916628202229975,1.8196654689207472,0.0,-0.3822230010917178,0.5182819558394998,-1.1780331146900996e-05,3.4296421280073304,-0.927771097501625,0.0,0.9112422199050396,0.7062419172772394,-5.6785493532905684e-05,1.7115079928535326,1.811371941502003,1.9402532929935647,1.8403631356557717,-1.758420046601843,-6.484923109757083,0.0,-12.419148106195346,3.0705649590941495,0.0
25.16,-0.9548651611762696,0.29703960000615526,1.0,0.32304770335574584,-0.13904273399694114,0.10270496138233068,-0.9304617081786266,0.5598874429042033,1.799817308527931,0.0,-0.36373135322283595,0.5321244028768896,-1.2829233362864415e-05,3.3919945411127657,-1.056825011154607,0.0,0.9378758383818131,0.6777935562361059,-4.803856825663644e-05,1.7116295119117264,1.8074722501322757,1.9401180435538983,1.8442531336864618,-2.0060952060274326,-6.4189422239354235,0.0,-12.3460979658447,3.5283722820831214,0.0
25.18,-0.9429917704010938,0.3328160467222256,1.0,0.32199468050937763,-0.13517093733437324,0.10773970501893348,-0.9308278032945966,0.6273096808321564,1.7774018781353322,0.0,-0.3447097365676144,0.5453864928564782,-1.3699767531703821e-05,3.349408988169766,-1.184467408935421,0.0,0.9642260254279167,0.6481926090894152,-3.8954660722297085e-05,1.7118499697289757,1.803508590217982,1.9398786753369532,1.848202075773768,-2.2521693361831856,-6.343754842062175,0.0,-12.258853035401824,3.991181435642406,0.0
25.2,-0.9297787794751989,0.36811875969258795,1.0,0.32094034722549575,-0.13111076583738188,0.11263220012249281,-0.9311934536388666,0.6938311142031273,1.7524492559532285,0.0,-0.32516454650986265,0.5580444685912246,-1.4385511312411253e-05,3.301920405736974,-1.3105131761279087,0.0,0.990218359092937,0.6173697614391793,-2.9565408044517072e-05,1.7121789142000121,1.7994806988553977,1.9395244096598743,1.8522089794315448,-2.4963469826107274,-6.2592633791969305,0.0,-12.156256387561108,4.458724034495633,0.0
25.22,-0.9152451824630924,0.4028973268440742,1.0,0.3198846797472185,-0.12686660588114176,0.11737520783591923,-0.931558756365208,0.7593540825791695,1.724993241598838,0.0,-0.30510375802728823,0.5700732547979864,-1.4880671939556181e-05,3.2495698710522616,-1.434775309286783,0.0,1.0157694228637992,0.5852626652743442,-1.990218573607455e-05,1.7126259835426725,1.7953893885347207,1.9390442710649003,1.8562716804486665,-2.738309532556376,-6.165377012188462,0.0,-12.037151316361248,4.930592270485378,0.0
25.240000000000002,-0.8994119179900699,0.43710204961475957,1.0,0.318827670151805,-0.12244313478060874,0.12196150337776687,-0.931923809752978,0.823781812328819,1.695071392332772,0.0,-0.28453709896486157,0.5814466051088156,-1.5180081741806087e-05,3.1924050642771276,-1.5570650793467031,0.0,1.040787478636468,0.5518166974616712,-9.996174250327672e-06,1.713200809090432,1.7912365571896545,1.9384271925402283,1.860386830822121,-2.977715350978698,-6.062014465497088,0.0,-11.900394483088284,5.40623935115547,0.0
25.26,-0.8823018501549248,0.4706840184382689,1.0,0.3177693265627697,-0.11784533683956808,0.12638389094119495,-0.9322887126805605,0.8870185532677347,1.662725055476913,0.0,-0.2634762093036705,0.5921372637164307,-1.527919524096054e-05,3.1304807253972378,-1.6771922502890542,0.0,1.0651731901499095,0.5169856625367175,1.2164441363926581e-07,1.7139129184091773,1.78702519071157,1.9376621203255326,1.8645499041667155,-3.2142001785182432,-5.949106777763672,0.0,-11.744868955496948,5.8849809853713335,0.0
25.28,-0.8639397466190454,0.5035951888291027,1.0,0.31670967332135025,-0.11307851822526206,0.13063522064163463,-0.93265356412152,0.9489697243407217,1.6279993959082266,0.0,-0.24193478547827044,0.6021171404499495,-1.5174084824754602e-05,3.0638591005670635,-1.794965352775135,0.0,1.088820397928139,0.4807324343657382,1.0420442771510996e-05,1.7147716390645353,1.7827593574599137,1.9367381180091465,1.8687552090488933,-3.447377788611135,-5.826600028258098,0.0,-11.569497070582253,6.365997908462289,0.0
25.3,-0.8443522536936187,0.5357884579593956,1.0,0.3156487511174138,-0.10814832048553251,0.13470840740132445,-0.9330184626627569,1.0095420680817175,1.5909434175379609,0.0,-0.21992870877174364,0.6113574980609999,-1.486143793604476e-05,2.9926103727536084,-1.9101920117327926,0.0,1.111616934138751,0.44302953420994884,2.086956084577929e-05,1.7157860040248682,1.7784441954289247,1.935644468913525,1.8729959096144746,-3.67684089949798,-5.69445800251449,0.0,-11.373253050047186,6.848339435814838,0.0
25.32,-0.823567868252762,0.567217741596295,1.0,0.31458661707982766,-0.1030607325353822,0.1385964516454694,-0.9333835060439121,1.0686438134878378,1.551609977711299,0.0,-0.19747615697388157,0.6198291504308076,-1.433855336273153e-05,2.9168130716379537,-2.0226793264781064,0.0,1.1334454797695792,0.40385964316762557,3.143847562697699e-05,1.7169646586879226,1.7740858917493008,1.9343707768108196,1.8772640538151153,-3.902162335474088,-5.552664776733872,0.0,-11.155175296700243,7.3309280299880735,0.0
25.34,-0.8016169063088214,0.5978380512478896,1.0,0.31352334482631916,-0.09782210095054794,0.1422924616715897,-0.9337487907172768,1.1261848468430298,1.5100557934942422,0.0,-0.1745976985289487,0.6275026703491869,-1.3603340175027956e-05,2.8365544578579187,-2.132234301545427,0.0,1.1541844578404126,0.36321604769800064,4.209675264037205e-05,1.718315770067117,1.7696916548834036,1.9329070644325892,1.8815506088867517,-4.122896430273901,-5.4012272008684485,0.0,-10.91437829921869,7.812564862033177,0.0
25.36,-0.7785314680963268,0.6276055713453937,1.0,0.31245902447283225,-0.09243913841726412,0.14578967754133154,-0.9341144114275052,1.1820768899297733,1.4663414388545977,0.0,-0.15131636856249744,0.6343486054754227,-1.2654313872650924e-05,2.7519308768299564,-2.2386643260006354,0.0,1.1737089538374823,0.321103012037538,5.2814113266942686e-05,1.7198469391850169,1.7652696797172474,1.9312438687004596,1.8858455039128128,-4.338580664023401,-5.240177260728091,0.0,-10.65006407217942,8.29193634289447,0.0
25.38,-0.7543453995231814,0.6564777362700215,1.0,0.3113937626023768,-0.08691893020011981,0.14908149633284587,-0.9344804608103697,1.236233684975167,1.420531331793761,0.0,-0.12765772616278617,0.6403377010563419,-1.1490595631361358e-05,2.663048077580763,-2.341777698628008,0.0,1.191891665565517,0.27753608006816366,6.356029279216968e-05,1.7215651163782393,1.7608291055403413,1.9293723330539223,1.8901376794115698,-4.548737523736893,-5.069574300004417,0.0,-10.361533058163054,8.76762159558253,0.0
25.400000000000002,-0.7290942498617613,0.6844133070144937,1.0,0.3103276821933598,-0.0812689385029347,0.15216149858107636,-0.9348470290099148,1.288571185586805,1.3726937105403134,0.0,-0.10364989250156435,0.645441127930243,-1.0111909843778591e-05,2.570021492226413,-2.441384196001192,0.0,1.2086038697671484,0.23254230216739336,7.430523216427759e-05,1.7234765206631397,1.756379967555975,1.9272842956042042,1.8944151434339065,-4.752876575866879,-4.889507083724104,0.0,-10.04819441894087,9.238100833251012,0.0
25.42,-0.7028152255681271,0.711372447252227,1.0,0.3092609225074017,-0.07549700461185749,0.15502347572401665,-0.9352142033133122,1.3390077528507762,1.322900597981156,0.0,-0.07932356941989388,0.6496307142958999,-8.5185821324784e-06,2.4729764719878315,-2.5372956800906445,0.0,1.2237164086234291,0.18616038554015724,8.501886240575018e-05,1.7255865631355125,1.7519331415118875,1.9249723733155315,1.8986650344141127,-4.950496737969181,-4.700095685420391,0.0,-9.70957564358838,9.701764602439674,0.0
25.44,-0.6755471401353206,0.7373167985710006,1.0,0.30819363893665297,-0.06961134872452124,0.15766145836416862,-0.9355820678028306,1.3874643556824198,1.2712277535755832,0.0,-0.05471203820731408,0.6528791797466196,-6.711538039333095e-06,2.3720484758996636,-2.6293267417085824,0.0,1.2371006820310566,0.13844076889336643,9.567126019217886e-05,1.727899775251624,1.7475002825999866,1.9224300411883832,1.9028736898062626,-5.14108873510257,-4.501493181170748,0.0,-9.3453314026645,10.156923844601103,0.0
25.46,-0.6473303599050806,0.7622095546141879,1.0,0.3071260028106282,-0.06362056738450184,0.1600697451473049,-0.935950703024319,1.4338647744489197,1.2177546120752327,0.0,-0.029851138466459128,0.655160370001076,-4.6923000265562675e-06,2.2673832086739116,-2.7172953757719522,0.0,1.2486296464687872,0.08944561768747805,0.0001062326766516214,1.730419742257288,1.7430937582442496,1.919651706294095,1.907026720773281,-5.324137725201813,-4.293887134658403,0.0,-8.95525157959489,10.60182072277423,0.0
25.48,-0.6182067457832089,0.7860155338593093,1.0,0.30605820116264093,-0.057533628456386134,0.1622429320540721,-0.9363201856716689,1.4781358068134458,1.162564208456649,0.0,-0.004779226991740507,0.6564494907618008,-2.4629859676113253e-06,2.159136704508718,-2.8010236840524487,0.0,1.2581788123640998,0.03924874259295663,0.00011667332355299459,1.7331490421643154,1.7387265755208532,1.916632776287595,1.911109092157312,-5.499126076292865,-4.077500858542236,0.0,-8.539268413036668,11.03464015380523,0.0
